id,title,year,runtime,genres,rating,numVotes
tt0120531,Woo,1998.0,84.0,"Comedy,Romance",4.2,2365
tt0120533,Celebrity,1998.0,113.0,"Comedy,Drama",6.3,29533
tt0120536,The Wrong Guy,1997.0,92.0,"Comedy,Thriller",6.8,4288
tt0120539,Year of the Horse,1997.0,106.0,"Documentary,Music",6.6,2031
tt0120540,Yes Boss,1997.0,163.0,"Comedy,Drama,Musical",6.7,15002
tt0120541,Too Many Ways to Be No. 1,1997.0,90.0,"Action,Comedy,Crime",7.4,1095
tt0120543,Keep Cool,1997.0,93.0,Comedy,7.2,2455
tt0120547,Labyrinth of Dreams,1997.0,90.0,"Drama,Mystery,Romance",7.3,1152
tt0120550,Zeus and Roxanne,1997.0,98.0,"Adventure,Comedy,Family",5.4,3380
tt0120551,Ziddi,1997.0,170.0,"Action,Drama",6.0,1964
tt0120576,Dance with Me,1998.0,126.0,"Drama,Music,Romance",6.0,7156
tt0120577,54,1998.0,93.0,"Drama,Music",5.9,35493
tt0120584,All the Little Animals,1998.0,112.0,"Adventure,Drama,Thriller",6.7,3352
tt0120586,American History X,1998.0,119.0,"Crime,Drama",8.5,1255340
tt0120587,Antz,1998.0,83.0,"Adventure,Animation,Comedy",6.5,169761
tt0120591,Armageddon,1998.0,151.0,"Action,Adventure,Sci-Fi",6.7,472932
tt0120594,B. Monkey,1998.0,92.0,"Crime,Drama,Romance",5.9,3671
tt0120595,Babe: Pig in the City,1998.0,97.0,"Adventure,Comedy,Drama",5.9,37139
tt0120596,The Bachelor,1999.0,101.0,"Comedy,Romance",5.1,19390
tt0120598,Barney's Great Adventure,1998.0,76.0,"Adventure,Comedy,Drama",3.3,3809
tt0120601,Being John Malkovich,1999.0,113.0,"Comedy,Drama,Fantasy",7.7,366395
tt0120603,Beloved,1998.0,172.0,"Drama,History,Horror",6.1,9948
tt0120604,Beowulf,1999.0,95.0,"Action,Adventure,Fantasy",4.1,13110
tt0120609,The Big Hit,1998.0,91.0,"Action,Comedy,Crime",6.1,32830
tt0120610,Black Dog,1998.0,89.0,"Action,Crime,Drama",5.5,10592
tt0120611,Blade,1998.0,120.0,"Action,Horror,Sci-Fi",7.1,324861
tt0120613,A Walk on the Moon,1999.0,107.0,"Drama,Romance",6.6,9717
tt0120616,The Mummy,1999.0,124.0,"Action,Adventure,Fantasy",7.1,491986
tt0120618,Breakfast of Champions,1999.0,110.0,Comedy,4.6,8671
tt0120619,Break Up,1998.0,100.0,"Crime,Mystery,Thriller",5.0,2214
tt0120620,Brokedown Palace,1999.0,100.0,"Drama,Mystery,Thriller",6.4,24895
tt0120623,A Bug's Life,1998.0,95.0,"Adventure,Animation,Comedy",7.2,332771
tt0120626,April Captains,2000.0,123.0,"Drama,History,War",7.1,3586
tt0120627,Carnival of Souls,1998.0,87.0,"Horror,Mystery",3.2,2539
tt0120630,Chicken Run,2000.0,84.0,"Adventure,Animation,Comedy",7.1,222465
tt0120631,Ever After: A Cinderella Story,1998.0,121.0,"Drama,Romance",7.1,85247
tt0120632,City of Angels,1998.0,114.0,"Drama,Fantasy,Romance",6.7,133272
tt0120633,A Civil Action,1998.0,115.0,"Biography,Drama",6.6,32249
tt0120642,"A Cool, Dry Place",1998.0,97.0,Drama,6.2,3233
tt0120643,Dancing at Lughnasa,1998.0,95.0,"Drama,Romance",6.3,4372
tt0120645,Meet the Deedles,1998.0,93.0,"Comedy,Family,Sport",4.1,3326
tt0120646,The Deep End of the Ocean,1999.0,106.0,Drama,6.3,22914
tt0120647,Deep Impact,1998.0,120.0,"Action,Drama,Sci-Fi",6.3,202301
tt0120654,Dirty Work,1998.0,82.0,Comedy,6.4,32558
tt0120655,Dogma,1999.0,130.0,"Adventure,Comedy,Drama",7.3,237644
tt0120657,The 13th Warrior,1999.0,102.0,"Action,Adventure,History",6.6,137681
tt0120660,Enemy of the State,1998.0,132.0,"Action,Thriller",7.3,271678
tt0120662,Eye of the Beholder,1999.0,109.0,"Drama,Mystery,Thriller",5.0,16544
tt0120663,Eyes Wide Shut,1999.0,159.0,"Drama,Mystery,Thriller",7.5,412288
tt0120665,Secret Defense,1998.0,170.0,"Crime,Drama",7.0,1046
tt0120667,Fantastic Four,2005.0,106.0,"Action,Adventure,Fantasy",5.7,369613
tt0120669,Fear and Loathing in Las Vegas,1998.0,118.0,"Adventure,Comedy,Drama",7.5,315359
tt0120670,Firestorm,1998.0,89.0,"Action,Thriller",4.9,4522
tt0120678,Free Money,1998.0,94.0,"Comedy,Crime",5.0,3300
tt0120679,Frida,2002.0,123.0,"Biography,Drama,Romance",7.3,100691
tt0120681,From Hell,2001.0,122.0,"Crime,Horror,Mystery",6.7,170477
tt0120683,Gloria,1999.0,108.0,"Crime,Drama,Thriller",5.2,6555
tt0120684,Gods and Monsters,1998.0,105.0,"Biography,Drama",7.3,33946
tt0120685,Godzilla,1998.0,139.0,"Action,Sci-Fi,Thriller",5.5,211063
tt0120686,Stepmom,1998.0,125.0,"Comedy,Drama",6.8,79041
tt0120687,The Governess,1998.0,115.0,"Drama,Romance",6.2,3321
tt0120689,The Green Mile,1999.0,189.0,"Crime,Drama,Fantasy",8.6,1527594
tt0120692,All I Wanna Do!,1998.0,97.0,Comedy,6.7,7999
tt0120693,Half Baked,1998.0,82.0,"Comedy,Crime",6.6,70363
tt0120694,Halloween H20: 20 Years Later,1998.0,86.0,"Horror,Thriller",5.8,87666
tt0120696,Hard Rain,1998.0,97.0,"Action,Crime,Drama",5.9,38936
tt0120699,The Hi-Lo Country,1998.0,114.0,"Drama,Romance,Western",6.1,4703
tt0120701,Holy Man,1998.0,114.0,"Comedy,Drama",5.0,21675
tt0120703,How Stella Got Her Groove Back,1998.0,124.0,"Comedy,Drama,Romance",5.7,8801
tt0120706,The General,1998.0,124.0,"Biography,Crime,Drama",7.2,9679
tt0120709,Illuminata,1998.0,119.0,"Drama,Romance",6.0,1808
tt0120710,In Dreams,1999.0,100.0,"Drama,Fantasy,Horror",5.5,14100
tt0120714,The Interview,1998.0,104.0,"Crime,Drama,Thriller",7.0,9129
tt0120716,Jakob the Liar,1999.0,120.0,"Comedy,Drama,War",6.5,18579
tt0120722,Living Out Loud,1998.0,100.0,"Comedy,Drama,Romance",6.5,5193
tt0120723,Kissing a Fool,1998.0,93.0,"Comedy,Romance",5.5,5575
tt0120724,Knock Off,1998.0,91.0,"Action,Crime,Thriller",4.9,17234
tt0120725,Krippendorf's Tribe,1998.0,94.0,"Action,Adventure,Comedy",5.1,6607
tt0120728,The Last Days of Disco,1998.0,113.0,"Comedy,Drama,Music",6.7,15059
tt0120731,The Legend of 1900,1998.0,169.0,"Drama,Music,Romance",8.0,72710
tt0120735,"Lock, Stock and Two Smoking Barrels",1998.0,107.0,"Comedy,Crime",8.1,643560
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001.0,178.0,"Adventure,Drama,Fantasy",8.9,2159842
tt0120738,Lost in Space,1998.0,130.0,"Action,Adventure,Sci-Fi",5.2,77049
tt0120741,Mafia!,1998.0,87.0,"Comedy,Crime",5.6,16564
tt0120742,Major League: Back to the Minors,1998.0,100.0,"Comedy,Sport",4.7,8590
tt0120744,The Man in the Iron Mask,1998.0,132.0,"Action,Adventure,Drama",6.5,187188
tt0120746,The Mask of Zorro,1998.0,136.0,"Action,Adventure,Comedy",6.8,207445
tt0120747,The Very Thought of You,1998.0,88.0,"Comedy,Romance",6.4,4850
tt0120749,Mercury Rising,1998.0,111.0,"Action,Crime,Drama",6.1,80469
tt0120751,Mighty Joe Young,1998.0,114.0,"Action,Adventure,Family",5.7,32216
tt0120753,The Million Dollar Hotel,2000.0,122.0,"Drama,Mystery,Romance",5.7,23087
tt0120755,Mission: Impossible II,2000.0,123.0,"Action,Adventure,Thriller",6.1,407719
tt0120757,The Mod Squad,1999.0,92.0,"Action,Crime,Thriller",4.4,9844
tt0120762,Mulan,1998.0,87.0,"Adventure,Animation,Comedy",7.7,339591
tt0120764,My Favorite Martian,1999.0,94.0,"Comedy,Family,Sci-Fi",5.1,14998
tt0120765,My Giant,1998.0,103.0,"Comedy,Drama",5.0,7436
tt0120768,The Negotiator,1998.0,140.0,"Action,Crime,Drama",7.3,164886
tt0120769,The Newton Boys,1998.0,122.0,"Action,Crime,Drama",6.1,13043
tt0120770,A Night at the Roxbury,1998.0,82.0,"Comedy,Music,Romance",6.2,67985
tt0120772,The Object of My Affection,1998.0,111.0,"Comedy,Drama,Romance",6.0,22328
tt0120773,The Odd Couple II,1998.0,97.0,"Adventure,Comedy",6.5,11264
tt0120775,One Man's Hero,1999.0,121.0,"Action,Drama,History",6.0,1428
tt0120776,One True Thing,1998.0,127.0,Drama,6.9,13246
tt0120777,The Opposite of Sex,1998.0,105.0,"Comedy,Drama,Romance",6.4,22172
tt0120780,Out of Sight,1998.0,123.0,"Comedy,Crime,Drama",7.0,104558
tt0120782,Palmetto,1998.0,114.0,"Crime,Drama,Mystery",6.1,8925
tt0120783,The Parent Trap,1998.0,128.0,"Adventure,Comedy,Drama",6.7,169761
tt0120784,Payback,1999.0,100.0,"Action,Crime,Drama",7.1,152015
tt0120786,The Patriot,1998.0,90.0,"Action,Thriller",4.2,13856
tt0120787,A Perfect Murder,1998.0,107.0,"Crime,Drama,Thriller",6.6,97182
tt0120788,Permanent Midnight,1998.0,88.0,"Biography,Drama,Romance",6.2,8328
tt0120789,Pleasantville,1998.0,124.0,"Comedy,Drama,Fantasy",7.5,141697
tt0120790,Jaime,1999.0,111.0,Drama,7.0,1336
tt0120791,Practical Magic,1998.0,104.0,"Comedy,Drama,Fantasy",6.4,104930
tt0120793,A Price Above Rubies,1998.0,117.0,"Drama,Romance",6.5,3062
tt0120794,The Prince of Egypt,1998.0,99.0,"Adventure,Animation,Drama",7.2,158749
tt0120797,Pushing Tin,1999.0,124.0,"Comedy,Drama,Romance",6.0,31459
tt0120800,Quest for Camelot,1998.0,86.0,"Adventure,Animation,Comedy",6.3,19301
tt0120802,The Red Violin,1998.0,130.0,"Drama,Music,Mystery",7.6,35434
tt0120804,Resident Evil,2002.0,100.0,"Action,Horror,Sci-Fi",6.6,305110
tt0120812,Rush Hour,1998.0,98.0,"Action,Comedy,Crime",7.0,320922
tt0120813,Safe Men,1998.0,88.0,"Comedy,Crime",5.8,3732
tt0120815,Saving Private Ryan,1998.0,169.0,"Drama,War",8.6,1607265
tt0120820,Senseless,1998.0,93.0,"Comedy,Romance",6.0,18640
tt0120823,The Impostors,1998.0,101.0,Comedy,6.5,5552
tt0120824,The Shipping News,2001.0,111.0,Drama,6.7,34619
tt0120828,Six Days Seven Nights,1998.0,102.0,"Action,Adventure,Comedy",5.9,86889
tt0120831,Slums of Beverly Hills,1998.0,91.0,"Comedy,Drama",6.7,15637
tt0120832,Snake Eyes,1998.0,98.0,"Crime,Mystery,Thriller",6.1,91893
tt0120834,Snow Falling on Cedars,1999.0,127.0,"Drama,Mystery,Romance",6.7,14928
tt0120835,A Soldier's Daughter Never Cries,1998.0,127.0,Drama,6.8,2550
tt0120836,Lost & Found,1999.0,100.0,"Comedy,Romance",5.1,7204
tt0120838,Sour Grapes,1998.0,91.0,Comedy,5.8,3179
tt0120841,Species II,1998.0,93.0,"Action,Horror,Sci-Fi",4.5,33375
tt0120844,Star Trek: Insurrection,1998.0,103.0,"Action,Adventure,Sci-Fi",6.4,82277
tt0120851,Sweepers,1998.0,96.0,"Action,Adventure,Drama",4.3,2037
tt0120855,Tarzan,1999.0,88.0,"Adventure,Animation,Comedy",7.3,264320
tt0120856,Tarzan and the Lost City,1998.0,83.0,"Action,Adventure,Family",4.0,2456
tt0120857,Tea with Mussolini,1999.0,117.0,"Comedy,Drama,War",6.9,14868
tt0120861,The Theory of Flight,1998.0,101.0,"Comedy,Drama,Romance",6.6,2797
tt0120863,The Thin Red Line,1998.0,170.0,"Drama,History,War",7.6,209963
tt0120865,This Is My Father,1998.0,119.0,"Drama,Romance",6.9,1884
tt0120866,Titus,1999.0,162.0,"Drama,History,Thriller",7.0,22114
tt0120867,Jerry and Tom,1998.0,97.0,"Comedy,Crime,Drama",6.5,2153
tt0120868,"Torrente, the Dumb Arm of the Law",1998.0,97.0,"Comedy,Crime",6.8,14495
tt0120873,U.S. Marshals,1998.0,131.0,"Action,Crime,Thriller",6.6,119323
tt0120877,Vampires,1998.0,108.0,"Action,Horror,Thriller",6.1,67594
tt0120878,The Velocity of Gary,1998.0,100.0,"Comedy,Drama,Romance",4.8,1925
tt0120879,Velvet Goldmine,1998.0,123.0,"Drama,Music",6.9,39984
tt0120882,The Visitors II: The Corridors of Time,1998.0,118.0,"Comedy,Fantasy",6.1,14200
tt0120885,Wag the Dog,1997.0,97.0,"Comedy,Drama",7.1,92108
tt0120888,The Wedding Singer,1998.0,97.0,"Comedy,Music,Romance",6.9,171210
tt0120889,What Dreams May Come,1998.0,113.0,"Drama,Fantasy,Romance",7.0,119204
tt0120890,Wild Things,1998.0,108.0,"Crime,Drama,Mystery",6.6,138886
tt0120891,Wild Wild West,1999.0,106.0,"Action,Comedy,Sci-Fi",4.9,172174
tt0120894,Immortality,1998.0,98.0,"Crime,Mystery,Romance",6.2,6408
tt0120899,My Life So Far,1999.0,98.0,"Biography,Comedy,Drama",6.5,3233
tt0120901,Wrongfully Accused,1998.0,87.0,"Action,Comedy,Thriller",6.1,31340
tt0120902,The X Files,1998.0,121.0,"Adventure,Drama,Mystery",7.0,113675
tt0120903,X-Men,2000.0,104.0,"Action,Adventure,Sci-Fi",7.3,683283
tt0120906,Zero Effect,1998.0,116.0,"Comedy,Crime,Drama",6.9,15913
tt0120907,eXistenZ,1999.0,97.0,"Horror,Mystery,Sci-Fi",6.8,112228
tt0120910,Fantasia 2000,1999.0,75.0,"Animation,Family,Fantasy",7.1,43450
tt0120912,Men in Black II,2002.0,88.0,"Action,Adventure,Comedy",6.2,425783
tt0120913,Titan A.E.,2000.0,94.0,"Action,Adventure,Animation",6.6,66050
tt0120915,Star Wars: Episode I - The Phantom Menace,1999.0,136.0,"Action,Adventure,Fantasy",6.5,910440
tt0120917,The Emperor's New Groove,2000.0,78.0,"Adventure,Animation,Comedy",7.4,243510
tt0121164,Corpse Bride,2005.0,77.0,"Animation,Comedy,Drama",7.4,323087
tt0121765,Star Wars: Episode II - Attack of the Clones,2002.0,142.0,"Action,Adventure,Fantasy",6.6,806428
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005.0,140.0,"Action,Adventure,Fantasy",7.6,904315
tt0121989,Baazi,1995.0,183.0,"Action,Crime,Drama",6.4,2768
tt0122082,The Crazy Stranger,1997.0,102.0,"Comedy,Drama,Music",7.6,8728
tt0122143,The Last Broadcast,1998.0,86.0,"Horror,Mystery",5.2,6751
tt0122151,Lethal Weapon 4,1998.0,127.0,"Action,Crime,Thriller",6.6,178816
tt0122459,Return to Me,2000.0,115.0,"Comedy,Drama,Romance",7.0,24660
tt0122515,The Acid House,1998.0,111.0,"Comedy,Drama",6.2,8292
tt0122529,Henry Fool,1997.0,137.0,"Comedy,Drama",7.1,8167
tt0122541,An Ideal Husband,1999.0,97.0,"Comedy,Romance",6.8,17541
tt0122573,The Last Contract,1998.0,114.0,"Crime,Thriller",6.2,1449
tt0122642,One Tough Cop,1998.0,90.0,"Action,Crime",5.2,1425
tt0122648,Hardboiled Egg,1997.0,100.0,"Comedy,Drama",7.3,4307
tt0122689,The Rolling Stones Rock and Roll Circus,1996.0,65.0,"Documentary,Music",7.6,2480
tt0122690,Ronin,1998.0,122.0,"Action,Crime,Thriller",7.2,205014
tt0122701,The Second Wife,1998.0,122.0,"Comedy,Romance",5.9,1036
tt0122718,Small Soldiers,1998.0,110.0,"Action,Adventure,Comedy",6.3,110360
tt0122735,Lucky and Zorba,1998.0,75.0,"Animation,Comedy,Drama",7.2,2083
tt0122740,Sztos,1997.0,86.0,"Action,Comedy",6.5,1110
tt0122768,Twin Sitters,1995.0,93.0,"Comedy,Family,Thriller",6.0,4724
tt0122906,Among Giants,1998.0,93.0,"Comedy,Romance",5.9,1013
tt0122933,Analyze This,1999.0,103.0,"Comedy,Crime",6.7,167535
tt0122961,Arrival II,1998.0,105.0,"Horror,Mystery,Sci-Fi",3.9,3370
tt0123003,Bruno,2000.0,108.0,"Comedy,Drama",6.0,1660
tt0123034,The Curve,1998.0,91.0,"Drama,Mystery,Romance",5.8,6750
tt0123092,Fudoh: The New Generation,1996.0,98.0,"Action,Comedy,Crime",7.0,4038
tt0123209,The Other Sister,1999.0,129.0,"Comedy,Drama,Romance",6.4,13596
tt0123215,Parting Shots,1998.0,99.0,"Comedy,Crime,Romance",5.1,1150
tt0123221,Just the Ticket,1998.0,115.0,"Comedy,Drama,Romance",5.6,2087
tt0123324,Why Do Fools Fall in Love,1998.0,116.0,"Biography,Drama,Music",6.4,4771
tt0123328,Made in Hong Kong,1997.0,109.0,"Comedy,Crime,Drama",7.5,3384
tt0123371,Aberration,1997.0,93.0,"Horror,Sci-Fi",4.7,1123
tt0123385,Artemisia,1997.0,98.0,"Biography,Drama,History",6.7,2312
tt0123755,Cube,1997.0,90.0,"Horror,Mystery,Sci-Fi",7.1,258856
tt0123832,Family Plan,1998.0,95.0,"Comedy,Family",4.8,1272
tt0123948,Cure,1997.0,111.0,"Crime,Horror,Mystery",7.5,34836
tt0123964,Life,1999.0,108.0,"Comedy,Crime,Drama",6.8,60156
tt0123987,Madeline,1998.0,88.0,"Comedy,Family",6.0,8446
tt0124102,Strangeland,1998.0,85.0,"Horror,Thriller",5.1,8293
tt0124179,Two Girls and a Guy,1997.0,84.0,"Drama,Romance",5.5,8871
tt0124185,Under the Skin,1997.0,82.0,Drama,6.4,1689
tt0124198,Very Bad Things,1998.0,100.0,"Comedy,Crime,Thriller",6.3,50630
tt0124207,The Thief,1997.0,96.0,"Crime,Drama",7.6,5887
tt0124272,The Flying Liftboy,1998.0,110.0,"Adventure,Family",6.0,1848
tt0124295,The Big One,1997.0,91.0,"Comedy,Crime,Documentary",7.1,8131
tt0124298,Blast from the Past,1999.0,112.0,"Comedy,Drama,Romance",6.7,76006
tt0124312,Ashes of Paradise,1997.0,116.0,"Crime,Drama,Mystery",7.4,1873
tt0124315,The Cider House Rules,1999.0,126.0,"Drama,Romance",7.4,108493
tt0124349,Redline,1997.0,97.0,"Action,Sci-Fi,Thriller",4.7,1516
tt0124595,Return to Paradise,1998.0,111.0,"Drama,Romance,Thriller",6.9,15974
tt0124718,He Got Game,1998.0,136.0,"Drama,Sport",6.9,54220
tt0124819,Orgazmo,1997.0,94.0,Comedy,6.1,39086
tt0124879,Simon Birch,1998.0,114.0,"Comedy,Drama,Family",6.8,22821
tt0124901,Thursday,1998.0,87.0,"Action,Comedy,Crime",7.1,21520
tt0125022,Heartbreakers,2001.0,123.0,"Comedy,Crime,Romance",6.3,61421
tt0125128,The Hanging Garden,1997.0,91.0,"Drama,Romance",6.8,3146
tt0125209,I Think I Do,1997.0,90.0,"Comedy,Romance",6.6,1796
tt0125439,Notting Hill,1999.0,124.0,"Comedy,Drama,Romance",7.2,375479
tt0125454,Paulie,1998.0,91.0,"Adventure,Comedy,Drama",6.5,17176
tt0125507,Sofies verden,1999.0,113.0,"Drama,Fantasy,History",5.8,2028
tt0125522,Sue,1997.0,91.0,Drama,7.1,1553
tt0125659,Open Your Eyes,1997.0,119.0,"Drama,Mystery,Sci-Fi",7.7,76245
tt0125664,Man on the Moon,1999.0,118.0,"Biography,Comedy,Drama",7.4,142287
tt0125678,Bongwater,1998.0,97.0,"Comedy,Drama,Romance",5.1,4541
tt0125766,Some Girl,1998.0,94.0,"Comedy,Drama,Romance",5.6,1040
tt0125879,Lulu on the Bridge,1998.0,103.0,"Drama,Music,Mystery",6.2,4405
tt0125971,Outside Providence,1999.0,96.0,"Comedy,Drama,Romance",6.4,9688
tt0126016,Scar City,1998.0,100.0,"Action,Thriller",5.1,1022
tt0126029,Shrek,2001.0,90.0,"Adventure,Animation,Comedy",7.9,793282
tt0126240,Chutney Popcorn,1999.0,92.0,"Comedy,Drama",5.8,1205
tt0126250,Cookie's Fortune,1999.0,118.0,"Comedy,Drama",6.8,14231
tt0126261,Desert Blue,1998.0,90.0,Drama,6.1,2645
tt0126344,I Went Down,1997.0,107.0,"Action,Comedy,Crime",6.7,2459
tt0126388,Legionnaire,1998.0,99.0,"Action,Adventure,Drama",5.5,27053
tt0126604,Pecker,1998.0,87.0,"Comedy,Drama",6.3,15576
tt0126765,23,1998.0,99.0,"Drama,Thriller",7.2,7716
tt0126810,Bedrooms and Hallways,1998.0,92.0,"Comedy,Romance",6.6,3608
tt0126838,Green Fish,1997.0,111.0,"Crime,Drama",7.0,2566
tt0126839,Big Bullet,1996.0,91.0,"Action,Crime,Thriller",6.7,1090
tt0126859,The Loss of Sexual Innocence,1998.0,106.0,Drama,5.3,3484
tt0126861,Denial,1998.0,93.0,"Comedy,Drama,Romance",5.3,2825
tt0126886,Election,1999.0,103.0,"Comedy,Romance",7.2,110139
tt0126916,For Love of the Game,1999.0,137.0,"Drama,Romance,Sport",6.6,39781
tt0126938,Hav Plenty,1997.0,92.0,"Comedy,Romance",6.2,1204
tt0127276,The Shadow Men,1997.0,95.0,"Action,Sci-Fi,Thriller",4.6,1291
tt0127288,Six Ways to Sunday,1997.0,97.0,"Comedy,Crime,Drama",6.1,1787
tt0127296,Splendor,1999.0,93.0,"Comedy,Romance",6.0,3863
tt0127310,Supermarket Woman,1996.0,127.0,"Comedy,Romance",7.3,1100
tt0127311,Somersault in a Coffin,1996.0,76.0,Drama,7.6,11892
tt0127349,Waking the Dead,2000.0,105.0,"Drama,Mystery,Romance",6.4,7920
tt0127357,Who Am I?,1998.0,108.0,"Action,Adventure,Comedy",6.8,45161
tt0127454,Bay E,1995.0,101.0,"Comedy,Fantasy,Thriller",3.1,1315
tt0127516,Divorcing Jack,1998.0,110.0,"Comedy,Thriller",6.7,2244
tt0127536,Elizabeth,1998.0,124.0,"Biography,Drama,History",7.4,109265
tt0127626,Kiler,1997.0,104.0,"Action,Comedy,Crime",7.5,8534
tt0127722,Another Day in Paradise,1998.0,101.0,"Crime,Drama,Thriller",6.5,9616
tt0127723,Can't Hardly Wait,1998.0,100.0,"Comedy,Romance",6.5,56729
tt0127759,L.E.T.H.A.L. Ladies: Return to Savage Beach,1998.0,98.0,"Action,Adventure",3.8,1753
tt0127919,Tale of the Mummy,1998.0,88.0,"Adventure,Fantasy,Horror",4.0,3697
tt0128133,The Harmonists,1997.0,115.0,"Biography,Drama,Music",7.2,3727
tt0128137,The Confession,1999.0,114.0,"Drama,Thriller",6.0,2952
tt0128239,Grey Owl,1999.0,118.0,"Biography,Drama,Western",6.0,4218
tt0128278,Instinct,1999.0,126.0,"Drama,Thriller",6.6,35177
tt0128292,Buttoners,1997.0,102.0,Comedy,7.3,1865
tt0128332,Innocence,1997.0,110.0,Drama,8.1,22115
tt0128378,With Fire and Sword,1999.0,175.0,"Adventure,Drama,History",7.0,5859
tt0128442,Rounders,1998.0,121.0,"Crime,Drama",7.3,166658
tt0128445,Rushmore,1998.0,93.0,"Comedy,Drama,Romance",7.6,206337
tt0128853,You've Got Mail,1998.0,119.0,"Comedy,Drama,Romance",6.7,241719
tt0128907,Young and Dangerous 1997,1997.0,106.0,Crime,6.4,1025
tt0128977,The Bumblebee Flies Anyway,1999.0,95.0,"Drama,Romance",6.2,1837
tt0129023,Dark Harbor,1998.0,96.0,"Drama,Thriller",6.0,3056
tt0129136,Hell's Kitchen,1998.0,95.0,"Crime,Drama",4.6,2950
tt0129167,The Iron Giant,1999.0,86.0,"Action,Adventure,Animation",8.1,253353
tt0129280,The Out-of-Towners,1999.0,90.0,Comedy,5.5,15774
tt0129290,Patch Adams,1998.0,115.0,"Biography,Comedy,Drama",6.9,128268
tt0129332,Ravenous,1999.0,101.0,"Adventure,Drama,Horror",6.9,45920
tt0129387,There's Something About Mary,1998.0,119.0,"Comedy,Romance",7.1,344297
tt0129659,Train Birds,1998.0,87.0,"Comedy,Crime,Romance",7.3,1273
tt0129774,Bandyta,1997.0,102.0,Drama,6.4,1097
tt0129884,Dog Park,1998.0,91.0,"Comedy,Romance",5.2,2376
tt0129908,Ernest in the Army,1998.0,85.0,"Comedy,Family,War",4.5,2909
tt0129923,The Chambermaid on the Titanic,1997.0,101.0,"Drama,Romance",6.6,1521
tt0130018,I Still Know What You Did Last Summer,1998.0,100.0,"Horror,Mystery,Thriller",4.8,86904
tt0130121,Mickey Blue Eyes,1999.0,102.0,"Comedy,Crime,Romance",5.9,39327
tt0130156,The Olsen Gang - Final Mission,1998.0,105.0,"Comedy,Crime,Family",5.2,1743
tt0130172,P.U.N.K.S.,1998.0,115.0,"Comedy,Sci-Fi",4.8,1591
tt0130192,Postmortem,1998.0,105.0,Thriller,5.0,2224
tt0130444,Aimee & Jaguar,1999.0,125.0,"Biography,Drama,Romance",7.2,7249
tt0130623,Dinosaur,2000.0,82.0,"Adventure,Animation,Drama",6.4,71683
tt0130827,Run Lola Run,1998.0,80.0,"Action,Crime,Thriller",7.6,215833
tt0131325,Bowfinger,1999.0,97.0,Comedy,6.5,77014
tt0131369,Edtv,1999.0,122.0,"Comedy,Drama",6.1,46421
tt0131396,A Fistful of Fingers,1995.0,78.0,"Comedy,Western",5.8,1165
tt0131436,I Got the Hook Up,1998.0,93.0,"Comedy,Crime",4.1,2506
tt0131479,Detective Conan: The Time Bombed Skyscraper,1997.0,94.0,"Adventure,Animation,Crime",7.4,4436
tt0131502,No Code of Conduct,1998.0,90.0,"Action,Crime,Drama",4.8,1696
tt0131566,Rogue Trader,1999.0,101.0,"Crime,Drama,History",6.4,11227
tt0131646,Wing Commander,1999.0,100.0,"Action,Adventure,Sci-Fi",4.4,18009
tt0131704,The Adventures of Rocky & Bullwinkle,2000.0,92.0,"Adventure,Comedy,Family",4.3,21793
tt0131857,BASEketball,1998.0,103.0,"Comedy,Sport",6.5,68620
tt0132245,Driven,2001.0,116.0,"Action,Drama,Sport",4.6,44806
tt0132347,Mystery Men,1999.0,121.0,"Action,Comedy,Fantasy",6.1,73255
tt0132477,October Sky,1999.0,108.0,"Biography,Drama,Family",7.8,109075
tt0132512,At First Sight,1999.0,128.0,"Drama,Romance",6.0,15222
tt0132905,No One Writes to the Colonel,1999.0,122.0,Drama,6.6,1348
tt0132910,The Crow: Salvation,2000.0,102.0,"Action,Crime,Fantasy",4.9,13635
tt0133024,Ishq,1997.0,161.0,"Action,Comedy,Drama",6.8,12685
tt0133046,Teaching Mrs. Tingle,1999.0,96.0,"Comedy,Thriller",5.3,22444
tt0133059,Lawyer Lawyer,1997.0,85.0,"Comedy,Drama,History",6.2,1864
tt0133093,The Matrix,1999.0,136.0,"Action,Sci-Fi",8.7,2205860
tt0133104,Rebirth of Mothra II,1997.0,97.0,"Action,Fantasy,Sci-Fi",5.1,1341
tt0133122,New Rose Hotel,1998.0,93.0,"Drama,Mystery,Sci-Fi",5.2,6911
tt0133152,Planet of the Apes,2001.0,120.0,"Action,Adventure,Sci-Fi",5.7,240055
tt0133162,Some Birds Can't Fly,1997.0,90.0,Drama,8.0,1161
tt0133170,"Welcome Back, Mr. McDonald",1997.0,103.0,Comedy,7.7,2280
tt0133189,SLC Punk!,1998.0,97.0,"Comedy,Drama,Music",7.4,35527
tt0133240,Treasure Planet,2002.0,95.0,"Adventure,Animation,Family",7.2,144988
tt0133314,Paparazzi,1998.0,111.0,"Comedy,Romance",5.4,1130
tt0133363,Lovers of the Arctic Circle,1998.0,112.0,"Drama,Mystery,Romance",7.6,20737
tt0133385,Asterix and Obelix vs. Caesar,1999.0,109.0,"Adventure,Comedy,Family",6.0,47675
tt0133412,Best Laid Plans,1999.0,92.0,"Crime,Drama,Thriller",6.1,8525
