id,title,year,runtime,genres,rating,numVotes,budget,gross,votes
tt0118983,Dil To Pagal Hai,1997.0,180.0,"Comedy,Drama,Musical",7.0,26486,,,
tt0118996,Dobermann,1997.0,103.0,"Action,Comedy,Crime",6.5,19571,,,
tt0118998,Doctor Dolittle,1998.0,85.0,"Comedy,Family,Fantasy",5.4,106445,71500000.0,294456605.0,93000.0
tt0119004,Don's Plum,2001.0,89.0,"Comedy,Drama",5.5,4979,,,
tt0119007,"East Palace, West Palace",1996.0,90.0,Drama,6.5,1328,,,
tt0119008,Donnie Brasco,1997.0,127.0,"Biography,Crime,Drama",7.7,350946,35000000.0,124909762.0,287000.0
tt0119013,Double Team,1997.0,93.0,"Action,Comedy,Sci-Fi",4.8,38298,30000000.0,11438337.0,32000.0
tt0119019,Dream with the Fishes,1997.0,97.0,"Comedy,Drama",6.9,1964,,,
tt0119038,Le Dîner de Cons,1998.0,80.0,Comedy,7.6,46927,,4071548.0,38000.0
tt0119051,The Edge,1997.0,117.0,"Action,Adventure,Drama",7.0,83719,30000000.0,43312294.0,70000.0
tt0119052,The Education of Little Tree,1997.0,112.0,Drama,7.1,1897,,,
tt0119053,Almost Heroes,1998.0,90.0,"Adventure,Comedy,Western",5.8,18675,30000000.0,6136856.0,16000.0
tt0119054,Eight Days a Week,1997.0,92.0,"Comedy,Romance",6.0,3684,,9090.0,2900.0
tt0119055,The Eighteenth Angel,1997.0,95.0,"Horror,Mystery,Thriller",4.8,1717,,,
tt0119062,The End of Violence,1997.0,122.0,"Drama,Thriller",5.6,5532,,,
tt0119072,The First Semester,1997.0,95.0,Comedy,2.0,1459,,,
tt0119079,Onegin,1999.0,106.0,"Drama,Romance",6.8,8800,14000000.0,206128.0,7600.0
tt0119080,Eve's Bayou,1997.0,108.0,Drama,7.2,12541,6000000.0,14842388.0,9100.0
tt0119081,Event Horizon,1997.0,96.0,"Horror,Sci-Fi,Thriller",6.6,210517,60000000.0,26673829.0,164000.0
tt0119084,The Ex,1996.0,87.0,Thriller,5.3,1304,,,
tt0119086,Excess Baggage,1997.0,101.0,"Action,Comedy,Crime",5.4,14891,20000000.0,14515490.0,13000.0
tt0119088,Executive Target,1997.0,100.0,"Action,Adventure,Crime",4.7,1231,,,
tt0119092,Face,1997.0,105.0,"Crime,Drama,Thriller",6.6,5080,,,
tt0119094,Face/Off,1997.0,138.0,"Action,Crime,Sci-Fi",7.3,421021,80000000.0,245676146.0,357000.0
tt0119095,FairyTale: A True Story,1997.0,99.0,"Drama,Family,Fantasy",6.5,6623,,14059077.0,5600.0
tt0119097,Fakin' Da Funk,1997.0,89.0,Comedy,7.2,2823,,,
tt0119098,Fall,1997.0,90.0,"Drama,Romance",5.7,2221,,,
tt0119099,Fallen,1998.0,124.0,"Action,Crime,Drama",7.0,100358,,25232289.0,78000.0
tt0119107,"Fast, Cheap & Out of Control",1997.0,80.0,Documentary,7.1,4071,,,
tt0119109,Fathers' Day,1997.0,98.0,"Comedy,Romance",5.3,17203,85000000.0,28598376.0,15000.0
tt0119114,Fever Pitch,1997.0,102.0,"Comedy,Drama,Romance",6.7,12240,,3736.0,10000.0
tt0119115,Fierce Creatures,1997.0,93.0,Comedy,6.4,26411,25000000.0,9381260.0,24000.0
tt0119116,The Fifth Element,1997.0,126.0,"Action,Adventure,Sci-Fi",7.6,536104,93000000.0,263920180.0,444000.0
tt0119123,Fire Down Below,1997.0,105.0,"Action,Drama,Thriller",5.2,20045,60000000.0,16228448.0,17000.0
tt0119125,Firelight,1997.0,103.0,"Drama,Romance",7.2,5091,,785482.0,4200.0
tt0119137,Flubber,1997.0,93.0,"Comedy,Family,Sci-Fi",5.3,98855,80000000.0,177977226.0,86000.0
tt0119141,Fools Rush In,1997.0,109.0,"Comedy,Drama,Romance",6.1,41404,20000000.0,29481428.0,34000.0
tt0119142,For Richer or Poorer,1997.0,115.0,"Comedy,Romance",5.9,12797,35000000.0,32748995.0,10000.0
tt0119152,Free Willy 3: The Rescue,1997.0,86.0,"Adventure,Drama,Family",4.8,11263,,3446539.0,9500.0
tt0119164,The Full Monty,1997.0,91.0,"Comedy,Drama",7.2,118495,3500000.0,257938649.0,101000.0
tt0119165,Full Tilt Boogie,1997.0,97.0,Documentary,6.6,2988,,,
tt0119167,Funny Games,1997.0,108.0,"Crime,Drama,Horror",7.5,94172,,,
tt0119169,Fireworks,1997.0,100.0,"Comedy,Romance",5.9,1468,,500000.0,29000.0
tt0119173,G.I. Jane,1997.0,125.0,"Action,Drama,War",6.0,91796,50000000.0,48169156.0,75000.0
tt0119174,The Game,1997.0,129.0,"Drama,Mystery,Thriller",7.7,462132,50000000.0,109423648.0,361000.0
tt0119177,Gattaca,1997.0,106.0,"Drama,Sci-Fi,Thriller",7.7,341855,36000000.0,12532777.0,287000.0
tt0119190,George of the Jungle,1997.0,92.0,"Action,Adventure,Comedy",5.6,88650,55000000.0,174463257.0,73000.0
tt0119196,The Gingerbread Man,1998.0,114.0,"Crime,Mystery,Thriller",5.7,12132,25000000.0,1677131.0,11000.0
tt0119203,Glam,1997.0,92.0,Drama,2.8,2504,,,
tt0119204,The Glassblower's Children,1998.0,110.0,"Drama,Family",6.2,1522,,,
tt0119207,"God Said, 'Ha!'",1998.0,85.0,"Comedy,Drama",7.2,1050,,,
tt0119209,Going All the Way,1997.0,103.0,"Comedy,Drama,Romance",5.7,2345,,113069.0,1800.0
tt0119210,Switchback,1997.0,118.0,"Crime,Mystery,Thriller",6.5,15923,37000000.0,6492660.0,13000.0
tt0119214,Gone Fishin',1997.0,94.0,"Comedy,Crime",4.8,11041,53000000.0,19745922.0,9600.0
tt0119215,Good Burger,1997.0,95.0,"Comedy,Family",5.8,35595,9000000.0,23712993.0,27000.0
tt0119217,Good Will Hunting,1997.0,126.0,"Drama,Romance",8.3,1177990,10000000.0,225933435.0,887000.0
tt0119219,Goodbye Lover,1998.0,102.0,"Comedy,Crime,Mystery",5.6,4594,,,
tt0119223,Great Expectations,1998.0,111.0,"Drama,Romance",6.8,59285,25000000.0,55494066.0,52000.0
tt0119225,Gridlock'd,1997.0,91.0,"Comedy,Crime,Drama",6.9,17257,,5571205.0,15000.0
tt0119227,Snow White: A Tale of Terror,1997.0,100.0,"Adventure,Fantasy,Horror",6.1,12072,,,
tt0119229,Grosse Pointe Blank,1997.0,107.0,"Action,Comedy,Crime",7.3,103985,15000000.0,28084357.0,90000.0
tt0119237,Gummo,1997.0,89.0,"Comedy,Drama",6.6,41175,1300000.0,116799.0,33000.0
tt0119238,Gunshy,1998.0,100.0,"Crime,Drama",5.8,1280,,,
tt0119239,Gupt: The Hidden Truth,1997.0,173.0,"Action,Crime,Mystery",7.3,6139,,,
tt0119243,Habitat,1997.0,120.0,Sci-Fi,4.7,1008,,,
tt0119247,Half a Chance,1998.0,109.0,"Action,Adventure,Comedy",5.8,3139,,,
tt0119248,Steam: The Turkish Bath,1997.0,94.0,"Drama,Romance",6.8,7814,,,
tt0119249,Commander Hamilton,1998.0,127.0,"Action,Adventure,Crime",5.8,4530,,,
tt0119250,Fireworks,1997.0,103.0,"Crime,Drama,Romance",7.7,35055,,500000.0,29000.0
tt0119256,Hard Eight,1996.0,101.0,"Crime,Drama",7.1,59134,3000000.0,222559.0,45000.0
tt0119263,The River,1997.0,115.0,"Drama,Romance",7.2,3566,,,
tt0119272,Heaven's Burning,1997.0,99.0,"Action,Crime,Drama",5.7,2407,,,
tt0119273,Heavy Metal 2000,2000.0,88.0,"Action,Adventure,Animation",5.4,10062,,,
tt0119278,Chicago Cab,1997.0,96.0,"Comedy,Drama",6.4,2158,,,
tt0119279,Bleeders,1997.0,89.0,Horror,4.3,3179,,,
tt0119280,Mrs. Brown,1997.0,101.0,"Biography,Drama,History",7.2,16267,,9229808.0,14000.0
tt0119282,Hercules,1997.0,93.0,"Action,Adventure,Animation",7.3,274044,85000000.0,252712101.0,212000.0
tt0119285,Hero No. 1,1997.0,134.0,"Comedy,Drama,Musical",6.3,3750,,,
tt0119288,Hideous!,1997.0,82.0,"Comedy,Horror",4.8,1521,,,
tt0119291,Highball,1997.0,110.0,"Comedy,Drama",5.6,1020,,,
tt0119303,Home Alone 3,1997.0,102.0,"Action,Comedy,Crime",4.6,134855,32000000.0,79082515.0,109000.0
tt0119304,Home Fries,1998.0,91.0,"Comedy,Drama,Romance",5.1,9276,35000000.0,10493366.0,8200.0
tt0119305,Homegrown,1998.0,102.0,"Comedy,Crime,Drama",5.7,5293,,77910.0,4500.0
tt0119311,Hoodlum,1997.0,130.0,"Crime,Drama",6.3,13706,30000000.0,23499102.0,11000.0
tt0119313,Hope Floats,1998.0,114.0,"Drama,Romance",6.1,32300,30000000.0,81471882.0,25000.0
tt0119314,The Horse Whisperer,1998.0,169.0,"Drama,Romance,Western",6.7,45995,60000000.0,186883563.0,40000.0
tt0119324,The House of Yes,1997.0,85.0,"Comedy,Drama,Thriller",6.6,9242,1500000.0,626057.0,7700.0
tt0119326,How to Be a Player,1997.0,93.0,Comedy,5.3,9486,,14009368.0,8700.0
tt0119327,Hugo Pool,1997.0,92.0,"Comedy,Romance",5.1,2173,,13330.0,1900.0
tt0119336,Hurlyburly,1998.0,122.0,"Comedy,Drama",5.8,10709,15000000.0,1808004.0,9800.0
tt0119338,Hurricane Streets,1997.0,86.0,"Crime,Drama,Romance",6.4,1353,,,
tt0119345,I Know What You Did Last Summer,1997.0,101.0,"Horror,Mystery",5.8,177387,17000000.0,125586134.0,136000.0
tt0119346,I Married a Strange Person!,1997.0,72.0,"Animation,Comedy,Drama",6.9,2367,,,
tt0119347,I Want You,1998.0,87.0,"Crime,Drama,Music",6.0,3298,,1672.0,2900.0
tt0119349,The Ice Storm,1997.0,112.0,Drama,7.3,62858,18000000.0,8038061.0,54000.0
tt0119360,In & Out,1997.0,90.0,"Comedy,Romance",6.4,46004,35000000.0,63856929.0,40000.0
tt0119361,In the Company of Men,1997.0,97.0,"Comedy,Drama",7.1,14735,25000.0,2804473.0,13000.0
tt0119365,Incognito,1997.0,108.0,"Crime,Romance,Thriller",6.4,4274,,,
tt0119375,Insomnia,1997.0,96.0,"Crime,Mystery,Thriller",7.2,16922,,227569.0,14000.0
tt0119381,Inventing the Abbotts,1997.0,110.0,"Drama,Romance",6.4,15028,,5936344.0,12000.0
tt0119385,Iruvar,1997.0,140.0,"Biography,Drama",8.4,8811,,,
tt0119389,The Island on Bird Street,1997.0,107.0,"Biography,Drama,War",7.1,2214,,,
tt0119395,The Jackal,1997.0,124.0,"Action,Crime,Drama",6.4,130689,60000000.0,159330280.0,109000.0
tt0119396,Jackie Brown,1997.0,154.0,"Crime,Drama,Thriller",7.5,397478,12000000.0,39673807.0,325000.0
tt0119416,Johnny Skidmarks,1998.0,96.0,"Crime,Drama,Mystery",5.5,1164,,,
tt0119418,Day and Night,1997.0,108.0,Drama,1.9,1221,,,
tt0119426,Joyride,1997.0,93.0,"Comedy,Crime,Drama",5.0,1934,,,
tt0119427,Judaai,1997.0,167.0,"Comedy,Drama,Romance",6.1,3122,,,
tt0119428,Judwaa,1997.0,138.0,"Action,Comedy,Drama",6.2,7587,,,
tt0119429,Julian Po,1997.0,84.0,"Comedy,Drama",5.9,1689,,,
tt0119432,Jungle 2 Jungle,1997.0,105.0,"Comedy,Family",5.2,27218,32000000.0,59927618.0,23000.0
tt0119434,Just Write,1997.0,102.0,"Comedy,Romance",6.1,1122,,,
tt0119448,Character,1997.0,122.0,"Crime,Drama,Mystery",7.7,11859,,,
tt0119453,A Merry War,1997.0,101.0,"Comedy,Drama,Romance",6.3,1624,,,
tt0119457,Kicked in the Head,1997.0,87.0,"Comedy,Crime,Drama",4.5,1123,,,
tt0119465,"Kiss Me, Guido",1997.0,86.0,Comedy,6.1,2171,,,
tt0119467,Kiss or Kill,1997.0,96.0,"Crime,Drama,Thriller",6.3,1512,,,
tt0119468,Kiss the Girls,1997.0,115.0,"Crime,Drama,Mystery",6.6,98701,27000000.0,60527873.0,68000.0
tt0119471,Kleines Arschloch,1997.0,82.0,"Animation,Comedy",5.8,4085,,,
tt0119472,Knockin' on Heaven's Door,1997.0,87.0,"Action,Comedy,Crime",7.8,36182,,5710.0,28000.0
tt0119484,Kull: The Conqueror,1997.0,95.0,"Action,Adventure,Fantasy",4.9,9167,,,
tt0119485,Kundun,1997.0,134.0,"Biography,Drama,History",7.0,31764,28000000.0,5684789.0,27000.0
tt0119488,L.A. Confidential,1997.0,138.0,"Crime,Drama,Mystery",8.2,651202,35000000.0,126216940.0,544000.0
tt0119494,The Land Girls,1998.0,111.0,"Drama,Romance,War",6.2,2270,,238497.0,1900.0
tt0119502,The Last Time I Committed Suicide,1997.0,92.0,"Biography,Drama,Romance",5.4,2574,4000000.0,46362.0,2100.0
tt0119505,It All Came True,1998.0,94.0,"Comedy,Fantasy",5.7,1404,,,
tt0119506,Lawn Dogs,1997.0,101.0,Drama,7.4,9144,8000000.0,106404.0,7700.0
tt0119509,Leave It to Beaver,1997.0,84.0,"Comedy,Family",5.2,4742,15000000.0,10925060.0,4000.0
tt0119510,Life is All You Get,1997.0,115.0,"Comedy,Drama",7.2,2080,,,
tt0119512,Left Luggage,1998.0,100.0,Drama,7.3,3076,,,
tt0119517,Your Friends and Neighbors,1998.0,100.0,"Comedy,Drama,Romance",6.3,8581,5000000.0,4714658.0,7800.0
tt0119522,Letters from a Killer,1998.0,104.0,"Crime,Drama,Mystery",5.4,2623,,,
tt0119527,Deceiver,1997.0,106.0,"Crime,Drama,Mystery",6.4,7496,,,
tt0119528,Liar Liar,1997.0,86.0,"Comedy,Fantasy",6.9,356833,45000000.0,302710615.0,289000.0
tt0119534,The Alarmist,1997.0,92.0,Comedy,5.2,1072,,,
tt0119535,A Life Less Ordinary,1997.0,103.0,"Comedy,Crime,Fantasy",6.3,38193,12000000.0,4366722.0,35000.0
tt0119539,Lilla Jönssonligan på styva linan,1997.0,104.0,Family,4.4,1357,,,
tt0119547,Little Boy Blue,1997.0,105.0,Drama,6.2,2351,,,
tt0119548,Little City,1997.0,90.0,"Comedy,Romance",5.8,1168,,,
tt0119550,Little Ghost,1997.0,90.0,"Family,Fantasy",6.0,2092,,,
tt0119557,The Locusts,1997.0,124.0,Drama,6.1,2250,,40158.0,1700.0
tt0119558,Lolita,1997.0,137.0,"Drama,Romance",6.8,72979,62000000.0,1071255.0,54000.0
tt0119560,No Looking Back,1998.0,96.0,"Drama,Romance",5.9,2280,,,
tt0119561,The Long Way Home,1997.0,120.0,"Documentary,History,War",7.6,1357,,,
tt0119565,L.A. Without a Map,1998.0,107.0,"Comedy,Drama,Romance",6.0,2798,,,
tt0119567,The Lost World: Jurassic Park,1997.0,129.0,"Action,Adventure,Sci-Fi",6.6,470862,73000000.0,618638999.0,388000.0
tt0119572,Love Jones,1997.0,109.0,"Comedy,Drama,Romance",7.3,6161,10000000.0,12782749.0,4300.0
tt0119574,Love and Death on Long Island,1997.0,93.0,"Comedy,Drama",6.9,4294,,,
tt0119576,Another 9½ Weeks,1997.0,105.0,"Drama,Romance",3.0,4969,,,
tt0119577,Love Is the Devil: Study for a Portrait of Francis Bacon,1998.0,87.0,"Biography,Drama,Romance",6.5,4316,,,
tt0119578,Love! Valour! Compassion!,1997.0,108.0,"Comedy,Drama,Romance",7.0,3800,,,
tt0119586,Lucie Aubrac,1997.0,115.0,"Biography,Drama,War",6.6,1550,,,
tt0119588,The Wax Mask,1997.0,98.0,Horror,5.8,2722,,,
tt0119590,Ma vie en rose,1997.0,88.0,Drama,7.5,9204,,,
tt0119592,Mad City,1997.0,115.0,"Crime,Drama,Thriller",6.3,21756,,,
tt0119594,Twilight,1998.0,94.0,"Crime,Drama,Mystery",6.2,15155,37000000.0,15055091.0,11000.0
tt0119598,The Maker,1997.0,98.0,"Action,Crime,Drama",5.5,1005,,,
tt0119608,Mandragora,1997.0,126.0,Drama,6.6,1379,,,
tt0119620,Marius and Jeannette,1997.0,105.0,"Comedy,Drama,Romance",6.9,1830,,,
tt0119623,Marquise,1997.0,120.0,"Comedy,Drama,History",5.9,1611,,,
tt0119626,Martín (Hache),1997.0,123.0,Drama,7.6,5001,,,
tt0119629,Destiny,1997.0,135.0,"Comedy,Drama,History",7.1,3407,,,
tt0119630,Masterminds,1997.0,106.0,"Action,Comedy,Thriller",5.3,3928,,1935539.0,3400.0
tt0119632,The MatchMaker,1997.0,97.0,"Comedy,Romance",6.5,6153,,3392080.0,5400.0
tt0119640,McHale's Navy,1997.0,108.0,"Action,Comedy",4.6,7352,31190000.0,4529843.0,6500.0
tt0119642,Mean Guns,1997.0,110.0,"Action,Crime,Thriller",5.4,5132,,,
tt0119643,Meet Joe Black,1998.0,178.0,"Drama,Fantasy,Romance",7.2,293095,90000000.0,142940100.0,223000.0
tt0119644,Meet Wally Sparks,1997.0,105.0,Comedy,5.2,4028,,,
tt0119654,Men in Black,1997.0,98.0,"Action,Adventure,Comedy",7.3,653082,90000000.0,589390539.0,529000.0
tt0119657,Men with Guns,1997.0,127.0,"Adventure,Drama",7.6,2976,,,
tt0119664,Metro,1997.0,117.0,"Action,Comedy,Crime",5.6,30314,55000000.0,32000301.0,26000.0
tt0119665,Metroland,1997.0,101.0,"Comedy,Drama",6.3,3790,,,
tt0119668,Midnight in the Garden of Good and Evil,1997.0,155.0,"Crime,Drama,Mystery",6.6,43223,35000000.0,25105255.0,37000.0
tt0119670,The Mighty,1998.0,100.0,"Comedy,Drama",7.2,14640,,2652246.0,13000.0
tt0119675,Mimic,1997.0,105.0,"Horror,Sci-Fi",6.0,58859,30000000.0,25480803.0,47000.0
tt0119677,A miniszter félrelép,1997.0,105.0,Comedy,6.7,2841,,,
tt0119683,Les Misérables,1998.0,134.0,"Crime,Drama,Romance",7.4,45212,,14096321.0,39000.0
tt0119687,Suzaku,1997.0,95.0,Drama,7.3,1616,,,
tt0119695,Money Talks,1997.0,97.0,"Action,Comedy,Crime",6.2,32990,25000000.0,48407611.0,28000.0
tt0119698,Princess Mononoke,1997.0,133.0,"Adventure,Animation,Fantasy",8.3,473198,,169785704.0,357000.0
tt0119699,Montana,1998.0,96.0,"Action,Comedy,Crime",6.1,2002,,,
tt0119707,Mortal Kombat: Annihilation,1997.0,95.0,"Action,Adventure,Fantasy",3.6,60865,30000000.0,51376861.0,51000.0
tt0119709,Most Wanted,1997.0,99.0,"Action,Thriller",5.6,6665,25000000.0,11838218.0,5700.0
tt0119711,Mother and Son,1997.0,73.0,Drama,7.3,4435,,,
tt0119715,Mousehunt,1997.0,98.0,Comedy,6.5,63856,38000000.0,122417389.0,53000.0
tt0119717,Mr. Jealousy,1997.0,103.0,"Comedy,Romance",6.3,2742,,301796.0,2000.0
tt0119718,Mr. Magoo,1997.0,87.0,"Adventure,Comedy,Family",4.1,16804,30000000.0,21437192.0,15000.0
tt0119723,Mrs Dalloway,1997.0,97.0,"Drama,Romance",6.5,4516,,,
tt0119731,Murder at 1600,1997.0,107.0,"Action,Crime,Drama",6.1,34335,40000000.0,25804707.0,29000.0
tt0119734,Music from Another Room,1998.0,104.0,"Comedy,Drama,Romance",6.3,5688,,,
tt0119738,My Best Friend's Wedding,1997.0,105.0,"Comedy,Drama,Romance",6.4,164103,38000000.0,299288605.0,134000.0
tt0119743,My Son the Fanatic,1997.0,87.0,"Comedy,Drama,Romance",6.8,1707,,,
tt0119746,The Myth of Fingerprints,1997.0,93.0,"Comedy,Drama,Romance",6.0,2769,,,
tt0119763,Nattbuss 807,1997.0,106.0,"Crime,Drama",4.8,1675,,,
tt0119772,The Nephew,1998.0,105.0,Drama,6.6,1511,,,
tt0119773,Dry Cleaning,1997.0,93.0,Drama,6.7,1243,,,
tt0119778,Next Stop Wonderland,1998.0,104.0,"Comedy,Drama,Romance",6.6,5267,,,
tt0119780,"Niagara, Niagara",1997.0,93.0,"Drama,Romance",6.8,1778,,,
tt0119783,Night Falls on Manhattan,1996.0,113.0,"Crime,Drama,Mystery",6.7,9406,,9889670.0,6900.0
tt0119784,The Night Flier,1997.0,97.0,"Fantasy,Horror,Mystery",6.0,13128,1000000.0,125397.0,9900.0
tt0119791,Nightwatch,1997.0,101.0,"Drama,Horror,Thriller",6.2,22449,,1179002.0,19000.0
tt0119792,Nil by Mouth,1997.0,128.0,Drama,7.3,10841,,,
tt0119794,Nirvana,1997.0,113.0,"Action,Drama,Sci-Fi",6.1,7412,,,
tt0119802,Monument Ave.,1998.0,93.0,"Crime,Drama,Thriller",6.6,1988,,,
tt0119807,Nothing to Lose,1997.0,98.0,"Action,Adventure,Comedy",6.7,51762,25000000.0,44480039.0,45000.0
tt0119809,Nowhere,1997.0,82.0,"Comedy,Drama,Sci-Fi",6.6,11797,,194201.0,8400.0
tt0119815,Four Days in September,1997.0,110.0,"Action,Drama,History",7.4,6225,,,
tt0119819,Office Killer,1997.0,82.0,"Comedy,Crime,Horror",5.2,2493,,,
tt0119820,Unmarried Couples: A Comedy That Will Break You Up,1997.0,90.0,"Comedy,Drama,Romance",5.8,1539,,,
tt0119822,As Good as It Gets,1997.0,139.0,"Comedy,Drama,Romance",7.7,333428,50000000.0,314178011.0,282000.0
tt0119828,Same Old Song,1997.0,120.0,"Comedy,Drama,Musical",7.3,4616,,,
tt0119832,One Night Stand,1997.0,102.0,"Drama,Romance",5.9,7426,24000000.0,2642983.0,6600.0
tt0119842,Orphans,1998.0,101.0,"Comedy,Drama",6.9,1911,,,
tt0119843,Oscar and Lucinda,1997.0,132.0,"Drama,Romance",6.5,7402,,1897404.0,6500.0
tt0119844,Bones,1997.0,94.0,Drama,6.8,1899,,,
tt0119848,Out to Sea,1997.0,106.0,"Comedy,Romance",6.1,10104,33000000.0,30716901.0,8200.0
tt0119859,Paradise Road,1997.0,122.0,"Drama,History,War",6.8,6233,16000000.0,2007100.0,5200.0
tt0119860,Parasite Eve,1997.0,120.0,"Drama,Horror,Romance",5.7,1342,,,
tt0119861,Pardes,1997.0,191.0,"Drama,Musical,Romance",6.9,16986,,,
tt0119863,Le pari,1997.0,100.0,Comedy,6.3,4661,,,
tt0119872,The Peacekeeper,1997.0,98.0,Action,5.0,3035,,,
tt0119874,The Peacemaker,1997.0,124.0,"Action,Drama,Thriller",6.0,65847,50000000.0,110463140.0,55000.0
tt0119879,Perdita Durango,1997.0,129.0,"Action,Crime,Horror",6.3,10631,,,
tt0119887,The Pest,1997.0,84.0,Comedy,4.9,9717,8000000.0,3600616.0,8100.0
tt0119889,The Phantom of the Opera,1998.0,99.0,Horror,4.3,6083,,,
tt0119891,Phantoms,1998.0,96.0,"Horror,Sci-Fi,Thriller",5.4,24199,,5624282.0,20000.0
tt0119892,Phoenix,1998.0,107.0,"Crime,Drama",6.3,4640,,,
tt0119893,Photographing Fairies,1997.0,106.0,"Drama,Fantasy,Mystery",6.7,3003,,,
tt0119896,Picture Perfect,1997.0,101.0,"Comedy,Drama,Romance",5.5,22353,10000000.0,44332015.0,19000.0
tt0119899,Pippi Longstocking,1997.0,75.0,"Adventure,Animation,Comedy",5.3,1814,,,
tt0119901,Place Vendôme,1998.0,117.0,"Crime,Drama",6.2,2827,,895788.0,2100.0
tt0119905,The Players Club,1998.0,104.0,"Comedy,Drama",5.8,8062,4500000.0,23261485.0,6400.0
tt0119906,Playing God,1997.0,94.0,"Crime,Drama,Thriller",5.6,8215,12000000.0,4166918.0,7300.0
tt0119908,Poison Ivy: The New Seduction,1997.0,95.0,"Drama,Thriller",4.8,5061,,,
tt0119910,Polish Wedding,1998.0,105.0,"Comedy,Drama,Romance",5.5,3497,,,
tt0119925,The Postman,1997.0,177.0,"Action,Adventure,Drama",6.1,82370,80000000.0,17626234.0,70000.0
tt0119926,Postman Blues,1997.0,110.0,"Action,Comedy,Crime",7.4,2108,,,
tt0119932,Praxis Dr. Hasenbein,1997.0,94.0,Comedy,6.8,2033,,,
tt0119934,Without Limits,1998.0,117.0,"Biography,Drama,Sport",7.2,7947,25000000.0,777423.0,6700.0
tt0119935,Preaching to the Perverted,1997.0,100.0,"Comedy,Drama",5.8,1458,,,
tt0119937,Prefontaine,1997.0,106.0,"Biography,Drama,Romance",6.8,7915,8000000.0,589304.0,7000.0
tt0119942,Primary Colors,1998.0,143.0,"Comedy,Drama",6.7,31208,65000000.0,52090187.0,28000.0
tt0119947,Prince Valiant,1997.0,91.0,"Adventure,Fantasy,Romance",5.1,2609,,,
tt0119951,Private Parts,1997.0,109.0,"Biography,Comedy,Drama",6.9,40246,28000000.0,41230799.0,35000.0
tt0119978,The Rainmaker,1997.0,135.0,"Crime,Drama,Thriller",7.2,89287,40000000.0,45916769.0,68000.0
tt0119981,Hikers,1997.0,95.0,"Comedy,Romance",5.9,2171,,,
tt0119987,The Real Blonde,1997.0,105.0,"Comedy,Drama,Romance",6.0,4499,,83488.0,3900.0
tt0119988,Caught Up,1998.0,97.0,"Crime,Drama,Thriller",5.5,1182,,,
tt0119989,Shadow of Doubt,1998.0,103.0,"Mystery,Thriller",5.3,2143,,,
tt0119994,Red Corner,1997.0,122.0,"Crime,Drama,Thriller",6.3,19522,48000000.0,22459274.0,17000.0
tt0120001,Regeneration,1997.0,114.0,"Biography,Drama,History",7.0,2585,,,
tt0120004,The Relic,1997.0,110.0,"Horror,Mystery,Sci-Fi",5.8,32105,40000000.0,33956608.0,26000.0
tt0120008,The Replacement Killers,1998.0,87.0,"Action,Crime,Thriller",6.1,31675,30000000.0,19204929.0,28000.0
tt0120013,The Revengers' Comedies,1998.0,86.0,"Comedy,Romance",6.1,1913,,,
tt0120018,The Swindle,1997.0,101.0,"Comedy,Crime,Thriller",6.5,3290,,,
tt0120026,Finding Graceland,1998.0,106.0,"Biography,Drama",6.4,2305,,,
tt0120029,RocketMan,1997.0,95.0,"Comedy,Family,Sci-Fi",5.9,11028,,15448043.0,9200.0
tt0120032,Romy and Michele's High School Reunion,1997.0,92.0,Comedy,6.4,57093,,29235353.0,43000.0
tt0120034,For Roseanna,1997.0,98.0,"Comedy,Drama,Romance",7.1,3616,,,
tt0120036,Rosewood,1997.0,140.0,"Action,Drama,History",7.2,9257,25000000.0,13130349.0,7700.0
tt0120037,Rossini,1997.0,114.0,Comedy,6.4,2466,,,
tt0120042,Running Time,1997.0,70.0,"Crime,Thriller",6.8,1867,,,
tt0120051,Safe House,1998.0,112.0,"Drama,Thriller",6.8,2766,,,
tt0120053,The Saint,1997.0,116.0,"Action,Adventure,Romance",6.2,76645,68000000.0,118063304.0,64000.0
tt0120066,Sara,1997.0,110.0,"Action,Crime,Drama",6.5,3035,,,
tt0120070,Savior,1998.0,103.0,"Drama,War",7.2,12045,10000000.0,14328.0,11000.0
tt0120082,Scream 2,1997.0,120.0,"Horror,Mystery",6.3,229727,24000000.0,172363301.0,161000.0
tt0120087,The Second Jungle Book: Mowgli & Baloo,1997.0,88.0,"Adventure,Comedy,Drama",4.5,1257,,,
tt0120088,Wicked,1998.0,88.0,Thriller,5.3,3658,,,
tt0120090,Secrets of the Heart,1997.0,105.0,Drama,7.0,2145,,,
tt0120094,Selena,1997.0,127.0,"Biography,Drama,Music",6.9,33626,20000000.0,35281794.0,26000.0
tt0120100,The Serpent's Kiss,1997.0,104.0,"Comedy,Drama,Romance",5.6,1914,,,
tt0120102,Seven Years in Tibet,1997.0,136.0,"Adventure,Biography,Drama",7.1,164753,70000000.0,131457682.0,134000.0
tt0120107,Shadow Conspiracy,1997.0,103.0,"Action,Thriller",5.0,5550,,,
tt0120108,The Proposition,1998.0,110.0,"Drama,Romance",6.2,2473,,,
tt0120112,She's So Lovely,1997.0,100.0,"Comedy,Drama,Romance",5.9,9029,18000000.0,7281450.0,8000.0
tt0120118,Shiloh,1996.0,93.0,"Drama,Family",6.3,4000,,1007822.0,3100.0
tt0120122,Shooting Fish,1997.0,103.0,"Comedy,Crime,Romance",6.5,8002,,,
